AN_WILTY_EP17_truth11,truth,male
SB_WILTY_EP31_truth4,truth,male
AN_WILTY_EP19_truth5,truth,male
AN_WILTY_EP23_truth3,truth,male
LS_WILTY_EP14_truth8,truth,male
SB_WILTY_EP37_lie3,deception,female
AN_WILTY_EP18_lie16,deception,female
LS_WILTY_EP1_lie1,deception,female
AN_WILTY_EP21_lie22,deception,female
LS_WILTY_EP9_lie4,deception,female
LS_WILTY_EP1_lie3,deception,female
YW_WILTY_EP44_lie9,deception,female
YW_WILTY_EP51_lie9,deception,female
YW_WILTY_EP52_lie3,deception,female
AN_WILTY_EP21_lie23,deception,female
LS_WILTY_EP10_lie2,deception,female
AN_WILTY_EP24_lie14,deception,female
YW_WILTY_EP51_lie5,deception,female
LS_WILTY_EP9_lie2,deception,female
SB_WILTY_EP42_lie4,deception,female
SB_WILTY_EP37_lie6,deception,female
SB_WILTY_EP35_lie4,deception,female
YW_WILTY_EP53_lie2,deception,female
AN_WILTY_EP19_lie1,deception,female
AN_WILTY_EP21_lie24,deception,female
SB_WILTY_EP31_lie6,deception,female
YW_WILTY_EP56_lie16,deception,female
YW_WILTY_EP56_lie17,deception,female
SB_WILTY_EP33_lie4,deception,female
AN_WILTY_EP18_lie9,deception,female
YW_WILTY_EP47_lie14,deception,female
YW_WILTY_EP51_lie4,deception,female
YW_WILTY_EP50_lie13,deception,female
SB_WILTY_EP30_lie9,deception,female
SB_WILTY_EP42_lie10,deception,female
SB_WILTY_EP30_lie6,deception,female
YW_WILTY_EP43_lie10,deception,female
LS_WILTY_EP4_lie16,deception,female
SB_WILTY_EP37_lie1,deception,female
LS_WILTY_EP9_lie1,deception,female
AN_WILTY_EP26_lie1,deception,female
LS_WILTY_EP2_truth7,truth,female
LS_WILTY_EP11_truth8,truth,female
LS_WILTY_EP8_truth4,truth,female
AN_WILTY_EP27_truth5,truth,female
YW_WILTY_EP52_truth2,truth,female
SB_WILTY_EP37_truth4,truth,female
YW_WILTY_EP48_truth9,truth,female
AN_WILTY_EP28_truth10,truth,female
LS_WILTY_EP4_truth9,truth,female
LS_WILTY_EP6_truth9,truth,female
LS_WILTY_EP14_truth10,truth,female
YW_WILTY_EP48_truth4,truth,female
YW_WILTY_EP55_truth5,truth,female
YW_WILTY_EP45_truth7,truth,female
LS_WILTY_EP7_truth4,truth,female
AN_WILTY_EP15_truth8,truth,female
SB_WILTY_EP41_truth4,truth,female
LS_WILTY_EP2_truth8,truth,female
SB_WILTY_EP37_truth6,truth,female
AN_WILTY_EP18_truth3,truth,female
LS_WILTY_EP6_truth11,truth,female
AN_WILTY_EP27_truth9,truth,female
AN_WILTY_EP23_truth7,truth,female
SB_WILTY_EP37_truth3,truth,female
AN_WILTY_EP27_truth7,truth,female
LS_WILTY_EP4_truth11,truth,female
AN_WILTY_EP18_truth2,truth,female
LS_WILTY_EP7_truth1,truth,female
SB_WILTY_EP37_truth2,truth,female
LS_WILTY_EP7_truth2,truth,female
AN_WILTY_EP21_truth3,truth,female
AN_WILTY_EP18_truth4,truth,female
SB_WILTY_EP38_truth2,truth,female
YW_WILTY_EP48_truth8,truth,female
YW_WILTY_EP47_truth1,truth,female
AN_WILTY_EP20_truth2,truth,female
LS_WILTY_EP5_truth9,truth,female
